author_id,author_name
94866,Agnes Frank
46049,Agnes Hankiss
54808,Agnes Hooper Gottlieb
77579,Agnes Latham
76583,Agnes Miall
73403,"Agnes Morley, Cleaveland"
42853,Agnes Rossi
13487,Agnes Sanford
80437,Agnes Sligh Turnbull
4341,Agnes Von Kurowsky
64201,Agnes-Marie Grisebach
73788,Agnes. Toms
75082,Agneta Pleijel
82508,Agnetha Faltskog
5821,AgnÃ?Â¨s Desarthe
45793,AgnÃ?Â¨s Rosenstiehl
42237,AgnÃ¨s Desarthe
56694,Agostinho da Silva
11263,Agota Kristof
101236,Agria
83229,Agusti De Miguel
65053,Agustin Gomez-Arcos
18829,AgustÃ­ Alcoberro
60481,AgustÃ­n GarcÃ­a MartÃ­nez
4574,AgustÃ­n Villar Ledesma
26412,Aharon Appelfeld
4229,Ahdaf Soueif
50792,Aherne
90510,Ahlberg
59359,Ahmad Rashad
96249,Ahmad al-Tifashi
31593,Ahmadou Kourouma
76572,Ahmed Ali
101648,Ahmed Hoke
89669,Ahmed Marzouki
57061,Ahmed Osman
32959,Ahmed Rashid
100688,Ahmed Souaiaia
58294,Ahmet Bayaz
2073,Ahne
59598,Ahrendt
13952,Ai
28585,Ai Morinaga
12771,Ai Yazawa
34453,Ai-Ling Louie
86826,Aichinger
95003,Aidan Carl Mathews
4524,Aidan Chambers
39337,Aidan MacFarlane
60151,Aidan Macfarlane
37639,Aidan Mathews
2162,Aidan Meehan
72557,Aidan Nichols
22999,"Aidan, MacFarlane"
82683,Aiden Beaverson
94989,Aiden Shaw
2061,Aiden W. Tozer
29896,Aiken
37594,Aileen Armitage
65371,Aileen Humphrey
15033,Aileen Joyce
30757,Aileen Lucia Fisher
73023,Aileen Ludington
13989,Aileen Marron
39089,Aileen O'Bryan
2613,Aileen Paterson
15440,Aileen Schumacher
77002,Aileen Weintraub
75236,Aili Flint
45406,Aime Cesaire
4445,Aimee Bender
87252,Aimee Duvall
2454,Aimee Liu
95729,Aimee Martel
90291,Aimee Sommerfelt
6279,Aimee Thurlo
65502,AimÃ© CÃ©saire
8305,Aine O'Connor
84515,Aini Rajanen
31006,Aino Trosell
64337,Aino Wuolle
20318,Ainsley Harriott
98151,Ainslie Embree
37610,Ainslie Meares
70650,Ainslie Roberts
98241,Ainslie Turner
92445,Ainslie. Skinner
63324,Aiping Mu
85661,Aisha Ford
26487,Aislinn Hunter
75524,Ajay Sahgal
84797,Ajay Singh
93011,Ajit Mookerjee
57212,Akasha Moon
43584,Akasha Richmond
53707,Akbar Behkalam
87362,Akbar S. Ahmed
8318,Ake Edwardson
73308,Akemi Kikumura-Yano
80502,Akhil Reed Amar
20694,Akhil Sharma
12787,Aki Katsu
88075,Aki Shimizu
438,Akiba Rubinstein
6267,Akif Pirincci
28249,Akif PirinÃ?Â§ci
95765,Akif PirinÃ§ci
76983,Akihiko Yonekawa
82571,Akiko Busch
86344,Akimi Yoshida
90231,Akimine Kamijyo
10261,Akimitsu Takagi
55677,Akio Morita
23025,Akira Kurosawa
35818,Akira Toriyama
19447,Akira Yoshimura
45139,Akiva Goldsman
21408,Akiyuki Nosaka
41335,Akosua Busia
66735,Aksel Sandemose
63939,Al & Joanna Lacy
75960,"Al & Stone, John Palmquist"
72579,Al Allen
101009,Al Barkow
6451,Al Berto
10304,Al Biondi
59477,Al Blanchard
87335,Al Bohl
42294,Al Bowers
73601,Al Brooks
99031,Al Capp
60720,Al Carrell
27393,Al Carusone
96592,Al Chung-Liang Huang
80584,Al Clayton
82947,Al Cobb
23334,Al Cody
46128,Al Dempsey
55523,Al Dempster
41930,Al Diorio
96106,Al Ells
209,Al Franken
61237,Al G. Manning
101791,Al Gini
71526,Al Goldstein
32531,Al Gore
37980,Al Hoff
73356,Al Horton
70922,Al Hurwitz
35380,Al Jaffee
17005,Al Janssen
69858,Al Kaltman
58469,Al Kelley
8368,Al Kelly
58747,Al Kohn
19791,Al Lacy
37536,Al Lavalley
59882,Al Martinez
12287,Al Menconi
35679,Al Miller
85235,Al Miner
63294,Al Morgan
74056,Al Norman
43107,Al Perkins
58463,Al Pittman
55598,Al Powell
49067,Al Purdy
46896,Al Richmond
24703,Al Ries
7579,Al Roker
36957,Al Santoli
40991,Al Sarrantino
18870,Al Sarrantonio
6857,Al Sharpton
77135,Al Sicherman
100079,Al Siebert
24425,Al Silverman
31887,Al Stevens
25610,Al Williams
55200,Al Young
22804,Al Zuckerman
43239,Al-Anon Family Group Head Inc
72825,Al-Jabarth
14490,Al. Fischer
88532,Aladar von Wesendonk
27208,Alafair Burke
31502,Alai
92989,Alain
75763,Alain Bergala
66544,Alain Boublil
72078,Alain Cahen
63032,Alain Corbin
92625,Alain Couret
22569,Alain Danielou
3552,Alain De Botton
35488,Alain DeBotton
17111,Alain Destexhe
67829,Alain Dister
11315,Alain Duchesne
5555,Alain Finkielkraut
100860,Alain Gayot
30023,Alain Genestar
78487,Alain Gerber
48061,Alain Horvilleur
49725,Alain Layrac
71765,Alain Le Saux
95179,Alain Littaye
28467,Alain Madelin
20762,Alain Nadaud
49211,Alain Pozzuoli
78512,Alain Robbe-Gillet
22050,Alain Robbe-Grillet
51590,Alain Silver
715,Alain Stella
28447,Alain Surget
39675,Alain Vircondelet
805,Alain de Botton
91892,"Alain, Robbe-Grillet"
584,Alain-Fournier
95539,Alain-Rene Lesage
13043,Alaina Hawthorne
98389,Alaina Starr
54674,Alaine Hood
41068,Alakananda Devi
73632,Alan  Axelrod
27562,Alan  Dershowitz
70440,Alan  Garner
84445,Alan  Perlis
75559,Alan  Simon
78510,Alan  Southerton
92663,Alan  Weiss
14883,Alan Ahlstrand
3643,Alan Aldrich
22787,Alan Aldridge
653,Alan Alexander Milne
37098,Alan Alexrod
61465,Alan Arkin
95649,Alan Arnold
70276,Alan Attwood
61559,Alan Austin
25241,Alan Axelrod
23512,Alan Ayckbourn
79993,Alan B. Akers
61930,Alan B. Bernstein
94060,Alan B. Hollingsworth
67088,Alan B. Morris
38308,Alan B. Oppenheimer
76018,Alan B. Pierce
66003,Alan B. Siegel
76015,Alan Baker
16100,Alan Ball
34042,Alan Bartholomew
66867,Alan Behr
92789,Alan Bell
31384,Alan Benjamin
2798,Alan Bennett
100966,Alan Berlow
14712,Alan Berman
86196,Alan Bessette
82528,Alan Betrock
74079,Alan Blackwood
14480,Alan Booth
6730,Alan Brennert
91979,Alan Brien
84299,Alan Brinkley
9280,Alan Brown
3148,Alan Bullock
37672,Alan Burns
22142,Alan Burt Akers
29386,Alan Butler
93671,Alan C Jenkins
92111,Alan C. Purves
8448,Alan Cackett
70011,Alan Caillou
14263,Alan Cairns
90186,Alan Cantwell
12177,Alan Casty
54023,Alan Chalmers
17404,Alan Charles Kors
87297,Alan Chedzoy
20686,Alan Cheuse
30625,Alan Clark
25161,Alan Clayson
23876,Alan Clements
50108,Alan Cohen
61012,Alan Cole
68623,Alan Colmes
39171,Alan Cook
95397,Alan Cooper
17655,Alan Coren
71178,Alan Cullimore
1404,Alan Cumming
9876,Alan Cumyn
43110,Alan D Foster
99925,Alan D. Baddeley
63574,Alan D. Gear
79286,Alan D. Wright
31607,"Alan D., Ph.D. Wolfelt"
64705,Alan David Justice
98703,Alan Davidson
65590,Alan Davis
96481,Alan Deacon
1853,Alan Dean Foster
9070,Alan Dershowitz
88031,Alan Dickson
58387,Alan Doelp
83698,Alan Doig
69880,Alan Dubois
30843,Alan Duff
40798,Alan Dugan
23778,Alan Duncan Ross
53337,Alan Dundes
52491,Alan Dunn
47751,Alan Durant
4037,Alan Durband
77190,Alan Durning
45660,Alan Dyer
45965,Alan E. Nelson
76033,Alan E. Nourse
51217,"Alan E., Md. Nourse"
41779,Alan Ebert
73965,Alan Edward Nourse
94329,Alan Ehrenhalt
65317,Alan Emmet
1407,Alan Epstein
65579,Alan Erwin
71271,Alan Evans
47620,Alan F Segal
47473,Alan F. Guttmacher
28321,Alan F. Troop
22143,Alan F. Turner
77979,Alan Fenton
36844,Alan Fields
87284,Alan Finger
37830,Alan Fisher
80112,Alan Flusser
75038,Alan Forrest
62702,Alan Foster
49120,Alan Francis
46458,Alan Frank
59979,Alan Frank Guttmacher
100832,Alan Fredman
18087,Alan Furst
34962,Alan G Barbour
84132,Alan G. Robinson
42315,Alan Gardiner
2138,Alan Garner
27421,Alan Gelb
7543,Alan Gibbons
38098,Alan Gibson
24799,Alan Glynn
14729,Alan Gold
38830,Alan Goldman
57295,Alan Goldstein
81431,Alan Goodman
40742,Alan Gordon
90438,Alan Gornick
34645,Alan Gould
67122,Alan Graham
35687,Alan Grant
59650,Alan Griffiths
23062,Alan Gurney
87569,Alan Gussow
57860,Alan Guttmacher
8831,Alan H. Cohen
89169,Alan H. Pressman
71913,Alan Hayes
99835,Alan Helms
50061,Alan Hirsch M.D.
23279,Alan Hobson
53755,Alan Holden
25783,Alan Hollinghurst
12072,Alan Hooker
17038,Alan Hruska
35958,Alan Hunt
45361,Alan Hunter
98603,Alan Hustak
73876,Alan Isaacs
20157,Alan Isler
75651,Alan J Leavitt
82073,Alan J. Shalleck
2188,Alan Jacobson
69476,Alan James
68253,Alan James Fox
56114,Alan Jay Lerner
17220,Alan John Percivale Taylor
25720,Alan John Villiers
35975,Alan John Watt
96389,Alan Jolis
37757,Alan Judd
54716,Alan K. Russell
87102,Alan K. Scholes
95975,Alan Katz
5339,Alan Kaufman
91714,Alan Kearney
98838,Alan Kendall
32680,Alan Kilpatrick
62095,Alan Korwin
74247,Alan L Eliason
94647,Alan L.  Rubin
63740,Alan L. Ellis
81106,Alan L. Keyes
24320,Alan L. McGinnis
99447,Alan L. Rubin
19645,Alan Lakein
12492,Alan Landsburg
95591,Alan Lavine
36850,Alan Le May
83557,Alan LeMond
25959,Alan Lee
12088,Alan Lelchuk
95333,Alan Lemay
43049,Alan Lew
41595,Alan Licht
3865,Alan Lightman
69951,Alan Lomax
34867,Alan Loy McGinnis
30151,Alan Lysaght
79385,Alan M Kantrow
96631,Alan M. Beck
4213,Alan M. Dershowitz
63982,Alan M. Rapoport
90093,Alan M. Stibbs
35861,Alan MacDonald
86420,Alan Mackay
85849,Alan Maitland
36588,Alan Marks
31855,Alan Marshall
77592,Alan Martin
55381,Alan McGinnis
90515,Alan McHughen
65699,Alan McLean
42769,Alan Mitchell
240,Alan Moore
19567,Alan Moorehead
82248,Alan Mortlock
28261,Alan Moys
57884,Alan Murphy
43846,Alan Musgrave
76220,Alan N. Clifford
97907,Alan N. Kay
16425,Alan Nayes
99377,Alan Neibauer
34413,Alan Nourse
17300,Alan Okamoto
78473,Alan Ormsby
50065,Alan P. Brauer
5883,Alan P. Lightman
73771,Alan P.F. Sell
68716,Alan Paige Lightman
75055,Alan Parker
20768,Alan Parry
1916,Alan Paton
39954,Alan Pauls
19411,Alan Pell Crawford
88687,Alan Powers
27141,Alan Prendergast
42676,Alan Pressman
76022,Alan Prior
41477,Alan R.  Andreasen
38816,Alan R. Beals
57351,Alan R. Erwin
99524,Alan R. Fine
46091,Alan R. Grant
73378,Alan R. Greene
56352,Alan R. Neibauer
23752,Alan R. Simon
63634,Alan R. Velie
64328,Alan R. White
36309,Alan R. Wilson
26524,Alan Rabinowitz
13500,Alan Rapoport
64879,Alan Raven
79355,Alan Rayburn
34302,Alan Reid Gartenhaus
98693,Alan Rich
61624,Alan Richards
95010,Alan Richardson
50618,Alan Ridenour
38428,Alan Riding
59399,Alan Ritchie
28272,Alan Robbins
99231,Alan Robertson Gemmell
20089,Alan Robson
48117,Alan Rodgers
63427,Alan Ross
36187,Alan Rusbridger
63119,Alan Russel
3873,Alan Russell
17794,Alan Ryan
79432,Alan S. Blinder
92719,Alan S. Davis
73900,Alan S. Kesselheim
13174,Alan Saperstein
57161,Alan Savage
93273,Alan Scholefield
81748,Alan Schom
79318,Alan Schreck
16165,Alan Schroeder
61957,Alan Schwartz
53197,Alan Seale
30816,Alan Sears
78376,Alan Shapiro
21525,Alan Shepard
95468,Alan Sheridan
53763,Alan Sherman
37413,Alan Shipnuck
93275,Alan Shrader
94319,Alan Shucard
14155,Alan Sillitoe
57738,Alan Silverstein
35682,Alan Simpson
42998,Alan Sinfield
16284,Alan Siporin
54617,Alan Snow
101972,Alan Sokal
650,Alan Spence
52979,Alan Spooner
90158,Alan Swann
101767,Alan T. Graham
35746,Alan T. Nolan
55563,Alan Taylor
29301,Alan Ternes
57943,Alan Thein Durning
47690,Alan Tillier
3636,Alan Titchmarsh
58599,Alan Toogood
78315,Alan Trachtenberg
97715,Alan Truscott
9383,Alan Trustman
10413,Alan V. Hewat
3902,Alan Vanneman
39402,Alan Von Altendorf
34360,Alan W. Bock
29225,Alan W. Jones
66423,Alan W. Shorter
53463,Alan W. Watts
60428,Alan Wakeman
38957,Alan Walker
31027,Alan Wall
34429,Alan Warner
61674,Alan Watt
7247,Alan Watts
34117,Alan Weisman
75453,Alan Weiss
98581,Alan White
87325,Alan Williams
59377,Alan Williamson
26344,Alan Wilson Watts
56964,Alan Wold
21195,Alan Wolfe
31606,Alan Wolfelt
69531,Alan Wood
48658,Alan Woodley
70822,Alan Woolley
39628,Alan Wurtzel
95187,Alan Young
53229,Alan Zweibel
43109,Alan-Dean Foster
73485,Alan. Scholefield
27056,Alana Clayton
20848,Alana Pascal
71958,Alana White
44863,Alana Wilcox
99358,Alane Faye
24171,Alane Ferguson
74497,Alane Mark
28529,Alanna Jones
12626,Alanna Knight
51539,Alanna Morland
29336,Alanna Nash
28910,Alanna Webb
58718,Alasdair Clayre
79720,Alasdair Duncan
16886,Alasdair Gray
88148,Alasdair MacIntyre
96887,Alaska Geographic Editors
75691,Alaska Magazine
58694,Alaska Northwest Books
87395,Alastair Beaton
82330,Alastair Brotchie
79877,Alastair Bruce
82338,Alastair Burnet
96195,Alastair Duncan
74648,Alastair Fowler
83938,Alastair Little
24356,Alastair MacGregor
34856,Alastair MacNeill
84893,Alastair Reid
21201,Alastair Reynolds
14416,Alastair Rylatt
61236,Alastair Sawday
26342,Alastair Smith
6886,Alayne Main
83827,Alba Branca
88688,Alban Butler
76551,Albert
31152,Albert  Camus
95459,Albert  Padwa
40824,Albert A. Bell Jr.
66671,Albert A. Vicere
79033,"Albert A., Jr. Bell"
98809,Albert Allis Hopkins
26563,Albert B. Facey
77444,Albert Balows
3132,Albert Bichler
56611,Albert C Dawson
69369,Albert C. Baugh
97074,Albert C. Vinci
1190,Albert Camus
90118,Albert Cliffe
11272,Albert Cohen
16743,Albert Cornelis Baantjer
34716,Albert Cossery
85634,Albert Croll Baugh
42549,Albert David Mackie
34362,Albert DeMeo
82752,Albert Dibartolomeo
81170,Albert Drake
93919,Albert E Bartz
41226,Albert Edmund Waugh
6098,Albert Einstein
7689,Albert Ellis
91290,Albert F.  and David Hill
73143,"Albert Franklin, Sisson"
30248,Albert French
21516,Albert Furtwangler
56008,Albert G. Miller
18271,"Albert G., Miller"
25309,Albert Goldbarth
8771,Albert Goldman
24097,Albert Gore
37558,Albert H. C. Carr
30353,Albert H. Moorehead
12204,Albert H. Morehead
52873,Albert Haas
67496,Albert Habib Hourani
20148,Albert Harry Goldman
42081,Albert Hofmann
32174,Albert Hofstadter
55454,Albert Hourani
53681,"Albert Howard, III Carter"
57447,Albert J.  Bernstein
67596,Albert J. Bernstein
21416,Albert J. Dunlap
46254,Albert J. Lowry
88879,Albert J. Mazurkiewicz
72913,Albert J. Solnit
69064,Albert J. Viscio
69890,Albert Jackson
31997,Albert Jacquard
47795,"Albert Jules, McClane"
19973,Albert K. Small
44980,Albert L. Rabenstein
27085,Albert Lafarge
43259,Albert Lamorisse
31810,Albert Londres
34382,Albert Lorenz
47826,Albert Low
75440,Albert Lowry
90501,Albert Marrin
46273,Albert Mehrabian
17061,Albert Meltzer
81771,Albert Memmi
53873,Albert Menendez
75901,Albert Montesi
87976,Albert Morehead
94597,Albert Murfy
3375,Albert Murray
101016,Albert N. Greco
21096,Albert Nevins
98237,Albert Nolan
27575,Albert Noyer
56948,Albert O. Hirschman
34157,Albert Om
12733,Albert Payson Terhune
22004,Albert Pecker
65479,Albert Pike
57039,Albert R. Milan
3245,Albert Schwarzenbach
59880,Albert Schweitzer
20224,Albert Sewell
80303,Albert Shapero
39943,Albert Sidney Fleischman
70531,Albert Sidney. Fleischman
18503,Albert Speer
72298,Albert Taylor
97793,Albert Torres i Graell
6741,Albert Uderzo
39000,Albert Warren Tillinghast
28087,Albert Wendt
17678,Albert Wunsch
27178,Albert Zuckerman
61239,"Albert, Schweitzer"
28215,Albert-Laszlo Barabasi
40520,Albert-LÃ¡szlÃ³ BarabÃ¡si
37180,Alberta Hawse
37284,Alberta Montana
98005,Alberta Sinclair
71495,Alberta Turner
86250,Alberta W. Constant
53507,Albertine Sarrazin
40178,Alberto Angela
6422,Alberto Bevilacqua
49045,Alberto Blecua
70096,Alberto Blest Gana
82183,Alberto Cerdan
30974,Alberto CorazÃ³n
14025,Alberto Couste
80057,Alberto Fanfani
93007,Alberto Farina
25254,Alberto Fuguet
30499,Alberto Gozzi
16912,Alberto Granado
18171,Alberto Manguel
7614,Alberto Moravia
24108,Alberto Nessi
59279,Alberto Nirenstajn
58641,Alberto Oliveira Pinto
81219,Alberto Rios
25757,Alberto Ruy Sanchez
95541,Alberto Siliotti
81215,Alberto Vazquez Figueroa
12870,Alberto Vazquez-Figueroa
58806,Alberto Villoldo
7613,Alberto VÃ¡zquez-Figueroa
86503,Alberto YÃ¡Ã±ez
47250,"Alberto, Phd Villoldo"
39514,Albin Chaplin
21212,Albin Zak III
55124,Albrecht BrÃ?Â¼hl
78493,Albrecht BrÃ¼hl
98772,Albrecht Durer
61394,Albrecht Folsing
31961,Albrecht Gralle
64850,Albridge
14775,Alcoholics Anonymous
14776,Alcoholics Anonymous World Service
26280,Alcott
48379,Alda Ellis
35300,Alda Jangl
31568,Alda Merini
67069,Alden D Miller
81029,Alden Dion
35574,Alden R. Carter
13648,Alden Whitman
53790,Aldiss
6718,Aldo Busi
43325,Aldo Buzzi
64056,Aldo Carotenuto
83333,Aldo Gabrielli
11849,Aldo Leopold
13759,Aldon Lynn Nielsen
40109,Aldona Jonaitis
1184,Aldous Huxley
17379,Aldous L. Huxley
96066,Aldous Leonard Huxley
30567,Aldous et al Huxley
15058,Aldren Watson
5581,Alec  Fisher
20192,Alec A Purves
92900,Alec Bristow
59363,Alec Bromcie
72790,Alec Donzi
101452,Alec Finlay
43146,Alec Foege
27785,Alec Guinness
57627,Alec Le Sueur
86951,Alec Lobrano
35415,Alec MacKenzie
38911,Alec MacLellan
32301,Alec Mackenzie
100006,Alec Nove
6887,Alec Ross
42561,Alec Russell
96166,Alec Solomita
70304,Alec Steiner
7027,Alec Waugh
52884,Alec Wilkinson
20198,"Alec, Waugh"
67333,Alecia McKenzie
25878,Alecia Swasy
62108,Aleda Renken
12649,Aleen Malcolm
37311,Aleesha  Carter
4535,Aleister Crowley
54563,Alejandra Vallejo-Nagera
81538,Alejandro Aura
28144,Alejandro Casona
39244,Alejandro Cuevas
8070,Alejandro Dumas
1820,Alejandro Gandara
32089,Alejandro Jodorowsky
65174,Alejandro Pradera
91664,Alejandro Vignati
4035,Alejo Carpentier
100049,Aleksa Solzhenitsyn
59939,Aleksandar Hemon
53914,Aleksandar Tisma
89132,Aleksander Kostyev
17195,Aleksander Lwow
43909,Aleksander Pushkin
20386,Aleksandr I. Solzhenitsyn
13696,Aleksandr Isaevich Solzhenitsyn
21722,Aleksandr Mikhailovich Kondratov
41506,Aleksandr Nikolaevicher Afanasyev
30426,Aleksandr Sergeevich Pushkin
4230,Aleksandr Solzhenitsyn
64,Aleksandr Zinoviev
1555,Aleramo
45530,Aleshia Brevard
3392,Alesia Holliday
100355,Alessandra Boccato
55400,Alessandra MacInghi Strozzi
57812,Alessandra Redies
30257,Alessandro Barbero
1261,Alessandro Baricco
43273,Alessandro Barrico
3630,Alessandro Bergonzoni
17191,Alessandro Boffa
92760,Alessandro Gomarasca
68527,Alessandro Manzoni
72067,Aleta Custer
18779,Aleta Karstad
73807,Aletha Hinthorn
63364,"Aletha Jauch, Solter"
34114,Alev Lytle Croutier
91493,Alex  Golson
100626,Alex  Neill
49868,Alex Abella
50825,Alex Adams
73086,Alex Anderson
94609,Alex Arthur
93008,Alex Ashe
94555,Alex Ayliffe
73786,Alex Ayres
74860,Alex B. Allen
101695,Alex B. Marshall
65937,Alex Baldwin
92641,Alex Barker
4105,Alex Beam
62462,Alex Berson
2605,Alex Boese
81442,Alex Bourke
34261,Alex Brett
74348,Alex Brychta
90318,Alex Callinicos
3341,Alex Capus
93623,Alex Carroll
6952,Alex Chadwick
92831,Alex Colville
20905,Alex Comfort
43223,Alex Constantine
24203,Alex De Jonge
1502,Alex Dingwall-Main
39508,Alex Doulis
45066,Alex Ferguson
3553,Alex Flinn
100121,Alex Frankel
33317,Alex G. Malloy
2427,Alex Garland
80475,Alex George
67585,Alex Gotfryd
76303,Alex Gray
93769,Alex Gross
5115,Alex Haley
37937,Alex Heard
27534,Alex Homer
78540,Alex Idavoy
100620,Alex J. Packer Ph.D.
56537,"Alex J., Ph.D. Packer"
67477,Alex Juniper
41284,Alex Kadis
57817,Alex Karmel
57404,Alex Karras
3864,Alex Kava
32987,Alex Kedzierski
20442,Alex Keegan
5589,Alex Kennedy
4489,Alex Kerr
7317,Alex Kershaw
3697,Alex Kotlowitz
76426,Alex LA Guma
88675,Alex La Guma
15446,Alex Lawrence
70081,Alex Lluch
13008,Alex Lukeman
98227,Alex MacCormick
88192,Alex Marciniszyn
99646,Alex Martin
10960,Alex Matthews
35382,Alex May
47466,Alex McNeil
95223,Alex Miller
52205,Alex Minter
35394,Alex Moran
84916,Alex N. Dragnich
32768,Alex Nebrensky
83338,Alex Neill
44267,Alex Newton
19310,Alex Patterson
35184,Alex Raymond
16326,Alex Robinson
61606,Alex Rose
17096,Alex Ross
9518,Alex Rovira Celma
86872,Alex S. Jones
45801,Alex Sanchez
21327,Alex Shakar
29874,Alex Shearer
26448,Alex Shoumatoff
27465,Alex Simmons
34498,Alex Stewart
49892,Alex Stuart
30977,Alex Susanna
35290,Alex T. Quenk
59044,Alex Tanous
5178,Alex Trebek
89117,Alex Vining
59119,Alex Walsh
88894,Alex Went
23627,Alex Witchel
57892,Alex Zakaras
52997,Alex Zanotelli
9602,Alexa Albert
27977,Alexa Brix
97071,Alexa Capra
4548,Alexa Hennig von Lange
59966,Alexa Smart
32096,Alexan Soljenitsyne
7232,Alexande McCall
46829,Alexander
83831,Alexander  Garvin
74162,Alexander  Hiam
37729,Alexander Abingdon
74458,Alexander Alekhine
84268,Alexander Allison
36186,Alexander B Callow
88556,Alexander B. Adams
78530,Alexander B. Bruce
47239,Alexander B. Klots
73733,Alexander B. Morrison
37091,Alexander B. Struminger
50139,Alexander Baron
87327,Alexander Berkman
17923,Alexander Besher
25831,Alexander Bevin
69854,Alexander Blakely
76266,Alexander Bogdanov
21294,Alexander Brinton
42601,Alexander C. Irvine
45244,Alexander C. Martin
6407,Alexander C. Rae
55228,Alexander Calder
23708,Alexander Cameron
24700,Alexander Carmichael
15418,Alexander Chancellor
18702,Alexander Chee
40054,Alexander Cole
61618,Alexander Coleman
19823,Alexander Comfort
35223,Alexander Conradt
57702,Alexander Cordell
67224,Alexander Court
97256,Alexander Creed
25826,Alexander Cruden
18031,Alexander Dolgun
14805,Alexander Eliot
66488,Alexander F. Mindlin
26166,Alexander Fennell
46698,Alexander Frank Skutch
16942,Alexander Frater
47841,Alexander Fullerton
62114,Alexander Gardner
80772,Alexander George
32435,Alexander Hamilton
96170,Alexander Harkavy
73750,Alexander Heidel
88978,Alexander Hellemans
68736,Alexander Hiam
36753,Alexander Humez
42015,Alexander Ikonnikow
71192,Alexander Isayevich Solzhenitsyn
18835,Alexander Jablokov
79186,Alexander Jones
64831,Alexander K. Dewdney
76994,Alexander Kask
22209,Alexander Kent
18875,Alexander Key
82317,Alexander King
34349,Alexander Kinglake
88063,Alexander Kinloch Forbes
94014,Alexander Kopelman
74820,Alexander L. Ringer
98972,Alexander Lawson
66439,Alexander Leggatt
39797,Alexander Liberman
10432,Alexander Lockhart
54114,Alexander Lowen
95919,Alexander M Schenker
51238,Alexander M. Grace
58587,Alexander M. Greeley
67877,Alexander M. Haig
101374,Alexander M. Witherspoon
23050,"Alexander M., Jr. Haig"
95601,Alexander MacBain
34036,Alexander Mackenzie
1049,Alexander McCall Smith
14290,Alexander McCall-Smith
36387,Alexander McKee
60695,Alexander Mckee
53801,Alexander Moszkowski
84903,Alexander Neubauer
83829,Alexander Nicolson
65500,Alexander O. Exquemelin
23030,Alexander Osang
16307,Alexander P. De Lucena
66655,Alexander Paul
17581,Alexander Pope
55036,Alexander Pushkin
100899,Alexander Roesler
44327,Alexander Ross
18686,Alexander S. Murray
20765,Alexander S. Neill
41119,Alexander Sellers
11357,Alexander Solschenizyn
9115,Alexander Solzhenitsyn
99568,Alexander Stalmatski
92448,Alexander Star
27357,Alexander Steele
55411,Alexander Stille
83179,Alexander Stilwell
55457,Alexander Stuart
24217,Alexander Sutherland Neill
53548,Alexander Suzanne
51515,Alexander Theroux
80580,Alexander Thorne
7567,Alexander Trocchi
98621,Alexander Tsiaras
79871,Alexander Von Solodkoff
14884,Alexander W Allison
95923,Alexander W. Allison
15776,Alexander Walker
36025,Alexander Waugh
82035,Alexander Whyte
26027,Alexander William Kinglake
42896,Alexander Wolff
45311,Alexander Woolcott
36357,Alexandra Berger
11054,Alexandra Blackstone
32896,Alexandra Bonfante-Warren
36209,Alexandra Brouwer
21347,Alexandra Carew
81403,Alexandra Connor
52184,Alexandra Costa
64080,Alexandra Danilova
42233,Alexandra David-Neel
588,Alexandra David-NÃ?Â©el
15240,Alexandra Day
43215,Alexandra Dirk
13929,Alexandra E. Fischer
39822,Alexandra E. Sheedy
16634,Alexandra Frye
3448,Alexandra Fuller
28039,Alexandra Heilbron
63536,Alexandra Johnson
31107,Alexandra Jones
43240,Alexandra Kennedy
48235,Alexandra Kollontai
21863,Alexandra Lang-Carlin
9579,Alexandra Lapierre
29321,Alexandra Lavizzari-Raeuber
95205,Alexandra Leggat
70379,Alexandra Long
10602,Alexandra M. Terzian
26718,Alexandra Marinina
